,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
39249,49387,Sales & Marketing,region_34,Bachelor's,m,other,1,27,,1,0,50.0,0
8820,41957,Sales & Marketing,region_15,Master's & above,m,other,1,28,3.0,4,0,46.0,0
3295,33573,Operations,region_15,,f,other,1,31,5.0,3,0,66.0,0
53186,48188,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,32,2.0,5,0,52.0,0
4195,2437,Analytics,region_2,Master's & above,f,other,3,34,3.0,6,0,82.0,0
21795,1712,Operations,region_13,Master's & above,f,sourcing,1,33,4.0,6,0,62.0,0
28473,25339,Sales & Marketing,region_2,,m,sourcing,1,44,4.0,4,0,49.0,0
46899,6269,Sales & Marketing,region_2,Master's & above,m,sourcing,1,47,2.0,4,0,48.0,0
30134,69391,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,37,1.0,2,0,51.0,0
13550,8248,Technology,region_2,Master's & above,m,other,1,48,1.0,24,0,79.0,0
11409,2764,Finance,region_7,Bachelor's,m,sourcing,2,26,5.0,2,0,59.0,0
31606,59021,Finance,region_7,Bachelor's,m,other,1,27,5.0,5,0,55.0,0
28699,60090,Procurement,region_2,Bachelor's,f,sourcing,1,56,4.0,12,0,73.0,0
54173,44342,Technology,region_25,Bachelor's,m,other,1,32,4.0,4,0,79.0,0
51952,74541,Technology,region_10,Master's & above,m,sourcing,1,37,4.0,12,0,77.0,0
39182,2315,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,5.0,5,0,53.0,1
26163,20085,Procurement,region_2,Master's & above,m,other,2,35,4.0,7,0,72.0,0
34879,68823,Sales & Marketing,region_26,Bachelor's,m,other,1,34,1.0,4,0,51.0,0
30441,27200,Sales & Marketing,region_22,Bachelor's,m,sourcing,5,27,4.0,3,0,48.0,0
15100,16652,Sales & Marketing,region_24,Bachelor's,m,other,2,26,3.0,3,0,49.0,0
28903,26910,Sales & Marketing,region_2,,m,other,1,46,5.0,19,0,48.0,0
45180,31505,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,5.0,6,0,50.0,0
20380,75317,Procurement,region_13,Bachelor's,f,sourcing,1,31,3.0,2,0,67.0,0
25238,10550,Operations,region_4,Master's & above,f,other,1,34,1.0,5,0,57.0,0
40939,7604,Sales & Marketing,region_28,Bachelor's,f,other,1,32,3.0,7,0,51.0,0
13968,599,Procurement,region_22,Master's & above,m,sourcing,1,41,3.0,3,0,69.0,0
10545,49992,Technology,region_4,Bachelor's,m,other,1,29,3.0,3,0,95.0,1
21557,63958,Procurement,region_11,Bachelor's,m,sourcing,1,31,1.0,4,0,67.0,0
50778,44071,Finance,region_32,Bachelor's,f,other,1,27,,1,0,56.0,0
48106,28957,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,32,3.0,7,0,50.0,0
8332,7298,Operations,region_2,Bachelor's,m,other,1,44,4.0,14,0,60.0,0
3514,61504,Sales & Marketing,region_20,Master's & above,m,sourcing,2,41,5.0,12,0,47.0,0
27999,33273,Operations,region_25,Master's & above,f,other,1,35,3.0,3,1,60.0,1
21683,59298,Analytics,region_30,Bachelor's,m,other,1,31,5.0,3,0,85.0,0
25546,45835,Operations,region_2,Bachelor's,m,referred,1,34,5.0,9,0,64.0,0
9279,53584,Technology,region_2,Bachelor's,m,other,1,31,3.0,5,0,82.0,0
23031,68748,Sales & Marketing,region_2,Master's & above,f,sourcing,1,34,3.0,5,0,52.0,0
19783,46615,Operations,region_24,Bachelor's,m,other,1,36,1.0,4,0,58.0,0
6873,4548,Sales & Marketing,region_7,Bachelor's,f,other,1,35,4.0,8,0,52.0,0
21326,40242,Operations,region_11,Bachelor's,f,sourcing,1,28,,1,0,62.0,0
12374,75622,HR,region_2,Master's & above,m,sourcing,2,50,3.0,6,0,49.0,0
31983,11261,Operations,region_12,Bachelor's,m,other,1,27,4.0,2,0,59.0,0
40987,36649,Operations,region_22,Bachelor's,f,other,1,32,2.0,6,0,57.0,1
21271,20233,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,24,3.0,2,0,52.0,0
10250,71871,Sales & Marketing,region_7,Master's & above,m,other,1,39,3.0,7,0,47.0,0
45309,28539,Sales & Marketing,region_5,Master's & above,m,other,1,39,2.0,5,0,48.0,0
16886,8122,Procurement,region_13,Bachelor's,m,sourcing,2,30,3.0,8,0,71.0,0
9861,59283,Sales & Marketing,region_9,Bachelor's,m,other,1,25,,1,1,50.0,0
50354,19391,Operations,region_26,Bachelor's,m,other,1,27,1.0,4,0,62.0,0
5087,67797,Operations,region_23,Master's & above,f,sourcing,1,32,3.0,3,0,60.0,0
36801,54938,Procurement,region_2,Master's & above,f,other,1,48,5.0,18,0,70.0,0
53679,67629,Operations,region_2,Bachelor's,f,other,1,44,4.0,12,0,62.0,0
29152,53638,Sales & Marketing,region_4,Bachelor's,m,other,1,42,4.0,11,0,97.0,1
35246,1737,Finance,region_10,Bachelor's,m,other,2,30,3.0,3,0,,0
3863,18631,Operations,region_26,,m,other,1,29,5.0,5,0,59.0,0
43306,73304,Analytics,region_13,Master's & above,m,sourcing,1,35,3.0,8,0,85.0,0
46876,6349,Operations,region_15,Master's & above,m,referred,2,47,4.0,3,0,57.0,0
47074,35595,Operations,region_19,Master's & above,m,other,2,45,4.0,17,0,56.0,0
22808,37358,HR,region_20,Master's & above,f,sourcing,1,35,4.0,3,0,48.0,0
29432,56706,Procurement,region_29,Bachelor's,m,other,1,28,2.0,2,0,72.0,0
17630,32302,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,46,3.0,2,0,50.0,0
52192,44195,Technology,region_2,Master's & above,m,other,2,39,3.0,7,0,76.0,0
7294,51724,HR,region_22,Bachelor's,m,other,2,27,3.0,2,0,50.0,0
35082,42302,Procurement,region_2,Bachelor's,f,referred,1,32,3.0,3,0,83.0,1
22085,59430,Operations,region_2,Bachelor's,f,other,2,52,3.0,2,0,63.0,0
34711,33373,Operations,region_4,Master's & above,m,other,1,34,3.0,10,0,64.0,0
14424,53096,Operations,region_21,Bachelor's,m,other,1,25,4.0,2,0,60.0,0
20941,31954,Sales & Marketing,region_12,Bachelor's,f,other,2,27,,1,0,52.0,0
41495,57268,Operations,region_2,Bachelor's,f,other,1,45,3.0,15,0,59.0,0
40042,16191,Operations,region_13,Bachelor's,m,other,1,35,1.0,6,0,,0
11957,18821,Procurement,region_14,Bachelor's,f,sourcing,1,32,3.0,4,0,72.0,0
12534,43818,Technology,region_16,Master's & above,f,other,1,40,4.0,11,0,78.0,0
10949,78290,Operations,region_2,Bachelor's,f,other,1,52,1.0,7,0,60.0,0
34419,67230,Analytics,region_2,Master's & above,m,other,1,52,3.0,7,0,82.0,1
41037,67885,Analytics,region_7,Bachelor's,f,other,2,32,5.0,2,0,86.0,0
20585,9725,Analytics,region_2,Bachelor's,f,sourcing,1,31,3.0,3,0,86.0,0
8298,10461,Procurement,region_2,Bachelor's,m,other,1,25,2.0,2,0,68.0,0
41339,39889,Technology,region_22,Bachelor's,m,other,1,36,3.0,4,0,78.0,0
51104,26621,Procurement,region_34,Bachelor's,m,other,1,27,3.0,3,0,72.0,0
27924,57941,Technology,region_22,Master's & above,m,sourcing,2,37,5.0,3,0,79.0,1
2018,26629,R&D,region_2,Master's & above,m,sourcing,3,43,2.0,12,0,88.0,0
27396,37909,Operations,region_15,Bachelor's,m,other,1,46,5.0,3,0,62.0,0
44122,8458,Sales & Marketing,region_2,Bachelor's,m,other,2,44,5.0,18,0,54.0,0
41720,59552,Technology,region_26,Below Secondary,m,other,1,24,2.0,4,0,77.0,0
24814,5585,Sales & Marketing,region_7,Bachelor's,m,other,2,34,3.0,10,0,51.0,0
40934,18314,Technology,region_7,Bachelor's,m,sourcing,2,30,3.0,4,0,87.0,0
34450,76156,Procurement,region_11,Bachelor's,m,other,1,26,3.0,4,0,69.0,0
1085,69540,Technology,region_5,Bachelor's,f,sourcing,1,24,,1,0,81.0,1
29947,32209,Sales & Marketing,region_1,,m,other,1,29,4.0,3,0,48.0,0
41333,13279,Analytics,region_9,Bachelor's,m,other,1,33,2.0,9,0,85.0,0
28632,11564,Sales & Marketing,region_26,Bachelor's,m,other,1,24,,1,0,53.0,0
21715,15633,Sales & Marketing,region_15,,m,sourcing,3,33,1.0,3,0,48.0,0
502,44381,Operations,region_7,Bachelor's,m,other,1,33,5.0,8,0,59.0,1
54378,23932,Procurement,region_8,Bachelor's,m,sourcing,1,29,3.0,5,0,69.0,0
35235,17878,Procurement,region_26,Bachelor's,m,sourcing,1,33,5.0,6,0,82.0,1
27033,63831,Operations,region_2,Master's & above,f,sourcing,1,51,3.0,5,0,57.0,0
24098,18226,Operations,region_26,Master's & above,m,sourcing,1,42,5.0,7,0,,0
15523,70344,Analytics,region_31,Bachelor's,m,other,2,40,3.0,7,0,87.0,0
2220,20343,Sales & Marketing,region_2,Master's & above,m,sourcing,1,37,3.0,7,0,59.0,1
42158,18152,Procurement,region_29,Bachelor's,m,sourcing,1,35,1.0,7,0,65.0,0
29056,5795,Sales & Marketing,region_1,Master's & above,m,other,1,43,3.0,8,0,51.0,0
13672,48227,Analytics,region_26,Bachelor's,m,sourcing,1,31,3.0,7,0,83.0,0
45537,6939,Technology,region_2,Master's & above,m,other,1,57,2.0,15,0,77.0,0
52255,32641,Procurement,region_2,Below Secondary,f,sourcing,1,23,,1,0,70.0,0
48648,62342,Sales & Marketing,region_21,Bachelor's,m,other,1,31,4.0,6,0,46.0,0
29380,62304,Analytics,region_31,Bachelor's,m,other,2,28,,1,0,82.0,0
29124,70592,Procurement,region_22,Master's & above,m,sourcing,2,34,3.0,4,0,66.0,0
8722,26954,Operations,region_26,Bachelor's,f,sourcing,1,38,1.0,2,0,,0
12739,24959,Procurement,region_15,Bachelor's,f,other,1,41,3.0,12,0,69.0,0
50897,50330,Legal,region_15,Bachelor's,m,other,2,39,3.0,10,0,60.0,1
37305,49041,Analytics,region_2,Bachelor's,f,sourcing,1,39,1.0,9,0,87.0,0
31361,61549,Procurement,region_17,Master's & above,m,other,1,47,1.0,5,0,63.0,0
24224,29423,Operations,region_33,Bachelor's,m,other,1,38,4.0,2,0,62.0,0
51341,29407,Sales & Marketing,region_28,Bachelor's,m,other,1,31,2.0,6,0,47.0,0
14489,9339,Legal,region_13,Bachelor's,m,other,1,29,4.0,2,0,,0
1043,25470,Operations,region_7,Bachelor's,f,other,1,31,5.0,4,0,59.0,0
37388,4236,Finance,region_22,Bachelor's,m,other,1,28,5.0,3,0,62.0,1
39761,29389,R&D,region_22,Master's & above,m,other,2,33,3.0,5,0,90.0,0
34832,8522,HR,region_22,Below Secondary,m,sourcing,1,22,,1,0,51.0,0
21127,19760,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,5.0,5,0,47.0,0
54230,20360,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,34,1.0,6,0,51.0,0
11669,42525,Sales & Marketing,region_23,Bachelor's,m,sourcing,2,33,3.0,7,0,49.0,0
36440,3795,Analytics,region_29,Bachelor's,m,sourcing,1,30,5.0,4,0,85.0,0
41215,35931,Technology,region_4,Bachelor's,f,other,2,27,5.0,4,0,75.0,0
49672,45599,Operations,region_32,Bachelor's,m,other,1,26,,1,0,60.0,0
51837,20032,Technology,region_7,Master's & above,m,sourcing,1,47,4.0,4,0,76.0,0
27895,66595,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,43,1.0,5,0,49.0,0
25901,69268,Technology,region_17,Bachelor's,m,other,1,36,4.0,9,0,76.0,0
18104,11148,Technology,region_2,Bachelor's,m,other,1,52,1.0,6,0,75.0,0
41081,74433,Operations,region_22,Bachelor's,f,sourcing,1,36,3.0,9,0,58.0,0
14177,60865,Sales & Marketing,region_19,,m,other,1,40,1.0,11,0,53.0,0
5235,44060,Sales & Marketing,region_28,Master's & above,m,other,1,32,5.0,8,0,49.0,0
4915,13109,Sales & Marketing,region_2,Bachelor's,f,referred,1,35,5.0,8,0,48.0,0
34664,63666,Finance,region_11,Bachelor's,m,other,1,28,4.0,2,0,56.0,0
42240,39207,Technology,region_16,Bachelor's,f,sourcing,1,31,2.0,6,0,80.0,0
8087,38861,Sales & Marketing,region_29,Master's & above,m,sourcing,1,33,3.0,9,0,48.0,0
49467,33948,Analytics,region_15,Bachelor's,m,other,1,29,1.0,6,0,88.0,0
6944,76466,Sales & Marketing,region_31,Bachelor's,f,other,1,34,3.0,7,0,52.0,0
51972,29018,Legal,region_2,Bachelor's,m,other,1,32,1.0,3,0,59.0,0
36702,22737,Procurement,region_7,Bachelor's,f,other,1,30,,1,0,72.0,1
47694,41703,Finance,region_22,Bachelor's,m,other,3,31,4.0,4,0,59.0,0
52134,32855,Technology,region_2,Bachelor's,m,other,1,29,1.0,4,0,77.0,0
37715,2260,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,28,3.0,5,0,60.0,1
14617,32878,Sales & Marketing,region_31,Bachelor's,f,other,1,26,,1,0,53.0,0
10664,55152,Analytics,region_2,,m,other,1,32,1.0,6,0,82.0,0
3054,12658,Analytics,region_28,Bachelor's,m,sourcing,1,37,2.0,3,0,83.0,0
43569,3827,Operations,region_6,Bachelor's,f,sourcing,1,35,4.0,9,0,56.0,0
40411,26081,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,26,5.0,2,0,,0
13590,3350,Technology,region_2,Master's & above,m,other,2,36,3.0,7,0,82.0,0
35949,28978,Sales & Marketing,region_2,Master's & above,f,sourcing,1,44,5.0,11,0,47.0,0
23623,748,R&D,region_22,Bachelor's,m,other,3,28,3.0,4,1,86.0,0
45416,39838,Finance,region_6,Bachelor's,f,sourcing,2,26,5.0,3,0,,0
25963,15074,R&D,region_22,Bachelor's,m,sourcing,1,28,2.0,4,0,85.0,0
6189,77958,Technology,region_2,Bachelor's,f,other,1,42,3.0,14,0,80.0,0
46621,68461,Procurement,region_22,Master's & above,f,other,1,35,4.0,5,0,68.0,0
13750,71797,Sales & Marketing,region_13,Bachelor's,m,other,1,38,2.0,7,0,51.0,0
28737,23358,Sales & Marketing,region_18,Bachelor's,m,other,2,25,,1,0,51.0,0
51859,63444,Procurement,region_2,Master's & above,f,sourcing,1,41,5.0,6,0,67.0,0
29070,63775,Procurement,region_2,Master's & above,f,other,1,37,5.0,3,0,69.0,0
51737,66629,Operations,region_31,Bachelor's,f,other,1,29,5.0,6,0,59.0,0
39725,48110,Procurement,region_13,Bachelor's,f,sourcing,1,36,3.0,10,0,73.0,0
53058,38826,Analytics,region_20,Bachelor's,m,other,2,29,,1,0,89.0,0
45492,43969,Sales & Marketing,region_7,Bachelor's,m,other,2,36,5.0,7,0,48.0,0
422,51292,HR,region_2,Bachelor's,f,other,1,49,5.0,22,0,50.0,0
51589,16580,Operations,region_8,Bachelor's,f,sourcing,1,27,5.0,3,0,59.0,0
7640,73221,R&D,region_22,Master's & above,m,referred,2,30,5.0,4,0,88.0,0
44997,65758,Analytics,region_24,Bachelor's,m,other,1,28,5.0,3,0,87.0,1
26048,59061,Finance,region_2,Master's & above,f,sourcing,1,50,3.0,5,0,58.0,0
32088,3707,Technology,region_19,Bachelor's,m,other,2,33,2.0,6,0,78.0,0
54337,27692,Procurement,region_22,Bachelor's,m,other,1,31,3.0,4,0,80.0,1
49399,8538,Operations,region_22,Master's & above,f,other,1,44,3.0,2,0,60.0,0
29997,3061,Sales & Marketing,region_26,Bachelor's,m,other,1,33,4.0,6,0,48.0,0
21969,43627,Operations,region_19,Bachelor's,m,sourcing,1,45,4.0,7,0,59.0,0
8213,54027,Sales & Marketing,region_15,,m,other,1,31,4.0,5,0,50.0,0
26237,14898,Procurement,region_7,Bachelor's,m,other,1,30,1.0,6,0,69.0,0
35915,7677,Sales & Marketing,region_19,Bachelor's,m,other,3,37,3.0,3,0,50.0,0
44331,1092,Analytics,region_22,Master's & above,m,other,2,31,4.0,9,0,78.0,0
8336,54096,Sales & Marketing,region_7,Master's & above,m,sourcing,2,43,3.0,12,0,48.0,1
43472,68863,Procurement,region_22,Master's & above,m,other,1,37,1.0,5,0,69.0,0
18914,67153,Technology,region_25,Master's & above,f,other,1,39,4.0,4,0,85.0,0
33470,77076,Sales & Marketing,region_30,Bachelor's,m,other,1,27,3.0,3,0,55.0,0
33839,32498,Operations,region_12,Bachelor's,f,sourcing,1,34,4.0,6,0,63.0,0
11539,69750,Analytics,region_7,Bachelor's,m,other,1,34,3.0,7,0,83.0,0
31320,55105,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,27,3.0,7,0,53.0,0
5316,44908,Operations,region_4,Master's & above,f,other,1,43,3.0,7,0,,1
33295,34413,Sales & Marketing,region_2,Master's & above,m,other,1,47,1.0,17,0,44.0,0
5930,67914,Procurement,region_13,Bachelor's,f,other,1,30,1.0,4,0,70.0,0
34617,75722,Technology,region_23,Master's & above,f,other,1,43,2.0,14,0,79.0,0
40533,76641,Procurement,region_7,Master's & above,f,other,1,38,3.0,5,0,69.0,0
28484,59229,Operations,region_2,Bachelor's,f,other,2,29,5.0,2,0,56.0,0
7135,34191,Sales & Marketing,region_4,Master's & above,f,other,1,47,3.0,3,0,49.0,0
18199,57586,Sales & Marketing,region_4,Master's & above,m,other,2,34,1.0,6,0,49.0,0
2700,35700,HR,region_2,Bachelor's,f,other,1,48,5.0,12,0,48.0,0
30755,71355,Technology,region_2,Bachelor's,m,other,1,47,5.0,6,0,76.0,0
28439,67986,Technology,region_5,Bachelor's,f,other,1,36,3.0,3,0,77.0,0
46433,12863,Sales & Marketing,region_3,Bachelor's,m,other,3,36,4.0,8,0,,0
5740,12597,Sales & Marketing,region_2,Bachelor's,m,other,1,34,3.0,7,0,50.0,0
25737,64384,Sales & Marketing,region_7,Bachelor's,m,other,1,40,4.0,7,0,58.0,1
40964,32926,Operations,region_22,Bachelor's,m,sourcing,2,43,4.0,3,0,,0
34125,27650,Finance,region_22,Bachelor's,f,other,2,30,3.0,2,0,60.0,0
52563,44268,Analytics,region_22,Bachelor's,m,referred,1,27,,1,1,94.0,1
36191,10131,Sales & Marketing,region_9,Master's & above,m,sourcing,2,28,3.0,2,0,50.0,0
19271,247,HR,region_2,Master's & above,f,other,1,45,3.0,4,0,46.0,0
9777,75868,Operations,region_26,Master's & above,f,other,1,45,3.0,7,0,65.0,0
3521,60887,Technology,region_22,Bachelor's,f,sourcing,1,28,3.0,4,0,81.0,0
51416,42957,Procurement,region_2,Master's & above,m,sourcing,1,51,4.0,13,0,67.0,0
1375,55106,Operations,region_13,Bachelor's,f,sourcing,1,30,1.0,5,1,59.0,0
52770,37774,Operations,region_31,Master's & above,m,other,1,37,4.0,8,0,59.0,0
23973,1637,Operations,region_30,Master's & above,f,other,1,34,4.0,4,0,,0
54327,23777,R&D,region_22,Bachelor's,m,other,2,30,4.0,4,0,84.0,1
17391,1847,Sales & Marketing,region_9,Master's & above,m,sourcing,1,27,3.0,3,0,53.0,0
21020,14295,Operations,region_2,Bachelor's,f,referred,1,33,4.0,7,0,,0
29985,48496,Legal,region_27,Bachelor's,m,other,1,27,3.0,3,0,60.0,0
23455,43289,Operations,region_7,Bachelor's,m,other,1,28,5.0,2,0,58.0,1
13011,21077,Technology,region_4,Bachelor's,m,other,2,35,3.0,9,0,80.0,0
48599,71292,Operations,region_14,Bachelor's,f,other,1,36,4.0,4,0,58.0,0
28370,56416,Analytics,region_25,Bachelor's,m,other,2,30,5.0,2,0,90.0,0
34147,62553,Analytics,region_7,Bachelor's,m,sourcing,1,36,3.0,3,0,83.0,0
25748,54223,Technology,region_22,Bachelor's,m,other,4,26,5.0,3,0,79.0,0
28906,27301,Sales & Marketing,region_2,Bachelor's,m,other,2,29,1.0,3,0,48.0,0
32349,5247,Operations,region_4,Master's & above,m,other,1,51,3.0,17,0,60.0,0
40612,21808,Procurement,region_23,Bachelor's,m,sourcing,1,33,5.0,9,0,68.0,1
22253,40461,Sales & Marketing,region_2,Master's & above,m,sourcing,1,43,4.0,7,0,52.0,0
12825,77986,Operations,region_10,Bachelor's,m,other,1,30,3.0,5,0,57.0,0
478,62530,Procurement,region_32,Bachelor's,m,other,2,32,3.0,3,0,70.0,0
32093,18216,HR,region_22,Bachelor's,m,other,1,28,5.0,3,0,53.0,0
25786,50535,Analytics,region_22,,m,other,1,29,4.0,5,0,81.0,0
24642,20648,Operations,region_11,Bachelor's,m,other,1,34,3.0,7,0,62.0,0
24872,33044,Sales & Marketing,region_2,,f,other,1,36,5.0,9,0,46.0,0
21121,75689,Sales & Marketing,region_33,Master's & above,m,sourcing,1,31,3.0,6,0,49.0,0
25605,53139,Operations,region_20,Bachelor's,m,other,1,34,1.0,8,0,60.0,0
25750,70535,Procurement,region_13,Bachelor's,f,sourcing,1,31,4.0,2,0,66.0,0
12949,34906,Technology,region_15,Master's & above,m,other,1,33,1.0,9,0,78.0,0
14970,5836,Operations,region_2,Master's & above,f,sourcing,1,48,3.0,9,0,58.0,0
27157,42854,Operations,region_22,Bachelor's,f,other,1,26,3.0,3,0,,0
14333,26393,Operations,region_22,Bachelor's,m,other,1,33,5.0,6,0,,0
36521,70601,Sales & Marketing,region_4,Master's & above,m,other,2,45,2.0,4,0,55.0,0
34316,13571,Analytics,region_19,Bachelor's,m,other,1,30,3.0,4,0,87.0,0
25747,44705,HR,region_2,Master's & above,f,other,1,41,5.0,6,0,49.0,0
4473,63269,Technology,region_27,Bachelor's,m,other,1,26,4.0,4,0,81.0,0
15347,16314,Sales & Marketing,region_22,,m,sourcing,1,27,3.0,3,0,47.0,0
24648,71325,Analytics,region_28,Bachelor's,m,other,1,33,5.0,9,0,83.0,0
91,21628,Analytics,region_12,Bachelor's,m,other,1,34,3.0,8,0,85.0,0
9871,61142,Sales & Marketing,region_31,,m,other,1,27,5.0,6,0,52.0,0
25239,58547,Analytics,region_2,Bachelor's,m,other,2,25,5.0,3,0,85.0,1
41320,30054,Operations,region_22,Bachelor's,f,other,1,37,3.0,10,0,,0
35273,61170,Operations,region_15,Bachelor's,m,other,1,33,2.0,9,0,57.0,0
35061,4456,Analytics,region_26,Bachelor's,m,other,1,27,,1,1,86.0,0
29232,56675,Procurement,region_15,Master's & above,f,sourcing,1,38,4.0,7,0,68.0,0
25307,59513,Technology,region_26,Bachelor's,m,other,1,27,,1,0,78.0,0
21650,46355,Technology,region_2,Bachelor's,m,other,1,31,3.0,3,0,83.0,1
51511,17380,Operations,region_2,Master's & above,m,other,1,46,5.0,3,0,58.0,0
40021,34048,Operations,region_2,Bachelor's,f,other,1,48,4.0,7,0,59.0,0
11818,41007,Operations,region_31,Bachelor's,f,other,1,26,,1,0,58.0,0
49595,23231,Operations,region_11,Bachelor's,f,other,1,31,3.0,6,0,58.0,0
32634,67365,Procurement,region_2,Master's & above,m,other,1,33,1.0,6,0,72.0,0
27064,63329,Technology,region_26,Bachelor's,f,other,1,37,3.0,3,0,80.0,1
29803,26536,Operations,region_22,Master's & above,f,referred,2,38,5.0,8,0,72.0,1
22644,2095,Sales & Marketing,region_2,Bachelor's,m,other,1,32,4.0,3,0,89.0,1
32274,70566,R&D,region_26,Master's & above,m,sourcing,1,27,,1,0,85.0,0
38826,44023,Finance,region_11,Bachelor's,m,other,2,31,5.0,5,0,66.0,0
5266,18357,Sales & Marketing,region_4,Bachelor's,m,other,1,27,5.0,1,0,48.0,0
18003,20090,Operations,region_22,Master's & above,f,other,1,37,5.0,3,0,56.0,0
11309,45580,Sales & Marketing,region_2,Master's & above,m,sourcing,2,36,5.0,10,0,65.0,1
47725,13535,Operations,region_22,Bachelor's,f,sourcing,1,38,5.0,6,0,58.0,0
50670,37262,Operations,region_7,Master's & above,f,other,1,40,3.0,4,0,60.0,0
13527,48799,Analytics,region_22,Master's & above,m,other,2,35,2.0,9,0,91.0,0
41530,57401,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,41,1.0,7,0,53.0,0
28573,20905,Procurement,region_7,Master's & above,f,sourcing,1,37,3.0,9,0,81.0,1
24420,19170,Legal,region_2,Bachelor's,f,other,1,32,3.0,6,0,59.0,0
34057,5982,Sales & Marketing,region_26,Bachelor's,m,other,1,33,5.0,7,0,53.0,0
40708,7366,Technology,region_2,Master's & above,f,other,2,51,2.0,18,0,82.0,1
42566,20102,Technology,region_2,Master's & above,m,sourcing,1,58,2.0,17,0,77.0,0
31007,36239,Analytics,region_2,Bachelor's,f,sourcing,1,37,3.0,5,0,84.0,0
50331,358,Technology,region_22,Bachelor's,m,other,1,26,3.0,3,0,80.0,0
20850,44571,Analytics,region_27,Bachelor's,m,other,1,31,3.0,3,0,89.0,0
49388,50881,Technology,region_23,Master's & above,m,other,1,40,2.0,9,0,78.0,0
9801,63905,Analytics,region_9,Bachelor's,m,other,1,29,3.0,5,0,89.0,0
29009,53460,Procurement,region_22,Bachelor's,f,other,1,35,3.0,2,1,68.0,0
50484,74746,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,31,3.0,3,0,49.0,0
27763,56765,Analytics,region_22,,m,other,1,26,,1,0,87.0,0
39981,75138,Legal,region_11,Bachelor's,m,other,1,34,3.0,4,0,63.0,0
53298,6250,Sales & Marketing,region_22,Master's & above,m,other,1,41,2.0,4,0,46.0,0
44105,45830,Procurement,region_5,Bachelor's,f,sourcing,1,26,,1,0,72.0,0
48566,49753,Operations,region_7,Master's & above,f,sourcing,1,38,5.0,9,0,58.0,0
23385,56561,Sales & Marketing,region_30,Bachelor's,f,other,1,29,,1,0,54.0,0
21852,53120,Sales & Marketing,region_7,Bachelor's,m,other,1,50,4.0,18,0,53.0,0
7278,55075,Sales & Marketing,region_7,,m,other,1,31,5.0,5,0,48.0,0
47159,1235,Operations,region_26,Bachelor's,f,other,2,34,1.0,8,0,62.0,0
39160,17872,Finance,region_2,Bachelor's,m,sourcing,1,41,3.0,10,0,65.0,0
22325,51423,Technology,region_7,Master's & above,m,other,1,56,3.0,27,0,80.0,0
40420,6384,Sales & Marketing,region_6,Bachelor's,f,other,1,29,4.0,2,0,52.0,0
46946,1230,Sales & Marketing,region_13,Master's & above,m,other,1,33,3.0,4,0,47.0,0
52730,15483,Procurement,region_5,Bachelor's,f,other,1,29,2.0,7,0,69.0,0
