,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,age_viz,age_rank,avg_training_score_viz,rank_avg_training_score
26660,6,29,3,2,3,1,35,3,2,0,67,0,31-40,4,61-70,4
26661,4,2,2,1,3,1,27,4,2,0,83,0,21-30,3,above 80,6
26662,4,29,2,2,3,1,28,1,2,0,82,0,21-30,3,above 80,6
26663,1,16,2,1,3,1,45,1,16,0,51,0,41-50,5,21-30,2
26664,5,22,3,1,2,1,30,3,4,0,86,0,21-30,3,above 80,6
26665,6,2,3,2,3,2,34,1,5,0,69,0,31-40,4,61-70,4
26666,1,2,2,1,3,1,31,3,4,0,52,1,31-40,4,21-30,2
26667,1,2,3,1,2,1,31,3,3,0,51,0,31-40,4,21-30,2
26668,3,13,3,1,3,1,45,4,16,0,75,0,41-50,5,71-80,5
26669,7,28,2,1,2,1,34,3,7,0,64,0,31-40,4,61-70,4
26670,6,15,3,1,2,1,34,3,4,0,66,0,31-40,4,61-70,4
26671,8,14,2,1,2,1,28,3,4,0,51,0,21-30,3,21-30,2
26672,6,22,3,1,3,1,30,3,2,0,65,0,21-30,3,61-70,4
26673,6,6,2,2,3,2,33,3,9,0,69,0,31-40,4,61-70,4
26674,2,2,2,1,3,1,47,5,15,0,59,0,41-50,5,21-30,2
26675,2,15,2,1,3,1,29,5,3,0,60,0,21-30,3,above 80,6
26676,2,4,2,1,2,2,30,4,5,0,60,0,21-30,3,above 80,6
26677,3,33,3,1,2,1,59,3,3,0,86,0,51-60,6,above 80,6
26678,3,23,2,1,2,1,33,3,6,0,81,0,31-40,4,above 80,6
26679,2,12,2,2,3,1,33,3,6,0,62,0,31-40,4,61-70,4
26680,1,22,2,1,3,1,27,2,4,0,49,0,21-30,3,10-20,1
26681,7,24,2,1,2,2,26,3,1,0,62,0,21-30,3,61-70,4
26682,1,22,2,1,3,1,36,2,2,0,54,0,31-40,4,21-30,2
26683,3,15,2,1,2,1,30,4,2,0,80,0,21-30,3,71-80,5
26684,2,20,2,1,3,1,36,5,10,0,58,0,31-40,4,21-30,2
26685,1,16,2,2,3,1,36,3,8,0,60,0,31-40,4,above 80,6
26686,9,6,2,1,3,3,30,4,5,0,58,0,21-30,3,21-30,2
26687,2,2,1,1,2,1,23,3,1,0,60,0,21-30,3,above 80,6
26688,2,12,2,1,2,1,34,3,6,0,59,0,31-40,4,21-30,2
26689,2,8,3,1,3,1,40,3,12,0,62,0,31-40,4,61-70,4
26690,1,7,2,1,3,1,28,4,1,0,51,0,21-30,3,21-30,2
26691,1,2,2,2,3,1,56,1,16,0,50,0,51-60,6,10-20,1
26692,2,15,2,1,3,2,39,4,2,0,58,0,31-40,4,21-30,2
26693,2,21,2,1,3,1,28,3,1,0,59,0,21-30,3,21-30,2
26694,4,31,2,1,3,1,28,3,1,0,84,0,21-30,3,above 80,6
26695,1,20,2,1,3,1,28,1,3,0,50,0,21-30,3,10-20,1
26696,4,22,2,1,3,2,27,3,1,0,80,0,21-30,3,71-80,5
26697,3,2,3,1,3,1,53,4,4,0,76,0,51-60,6,71-80,5
26698,3,17,2,2,2,1,30,4,5,0,77,0,21-30,3,71-80,5
26699,6,4,3,1,3,1,50,5,15,0,84,1,41-50,5,above 80,6
26700,4,29,3,1,3,2,34,3,7,0,84,0,31-40,4,above 80,6
26701,6,2,2,1,2,1,35,2,7,0,66,0,31-40,4,61-70,4
26702,1,1,3,1,3,1,29,3,3,0,53,0,21-30,3,21-30,2
26703,1,16,2,1,2,1,33,3,3,0,56,0,31-40,4,21-30,2
26704,1,28,3,1,3,1,31,2,7,0,51,0,31-40,4,21-30,2
26705,8,2,3,2,2,1,49,5,12,0,55,0,41-50,5,21-30,2
26706,8,2,3,2,3,1,33,3,5,0,48,0,31-40,4,10-20,1
26707,2,26,2,1,3,1,30,5,7,0,65,1,21-30,3,61-70,4
26708,1,28,3,1,2,1,38,5,10,0,49,1,31-40,4,10-20,1
26709,3,22,2,1,3,1,30,4,6,0,82,0,21-30,3,above 80,6
26710,3,19,2,1,3,1,28,1,2,0,80,0,21-30,3,71-80,5
26711,6,31,2,1,3,1,43,1,13,0,68,0,41-50,5,61-70,4
26712,6,22,2,2,2,2,26,3,4,0,71,0,21-30,3,71-80,5
26713,1,28,2,2,3,1,29,3,2,0,49,0,21-30,3,10-20,1
26714,6,2,2,2,2,1,38,3,2,0,67,0,31-40,4,61-70,4
26715,6,2,2,1,3,1,44,3,13,0,65,0,41-50,5,61-70,4
26716,8,16,2,1,2,1,31,5,6,0,47,0,31-40,4,10-20,1
26717,1,31,3,2,2,1,34,2,9,0,53,0,31-40,4,21-30,2
26718,7,26,2,2,3,1,28,3,4,0,60,0,21-30,3,21-30,2
26719,2,15,2,1,3,1,47,3,2,0,56,0,41-50,5,21-30,2
26720,1,7,2,1,3,1,29,3,1,0,50,0,21-30,3,10-20,1
26721,8,32,2,2,3,1,32,3,5,0,50,0,31-40,4,10-20,1
26722,1,8,3,1,2,1,32,3,3,0,47,0,31-40,4,10-20,1
26723,6,27,2,1,2,2,27,5,3,0,71,0,21-30,3,71-80,5
26724,5,22,2,1,3,3,29,3,4,0,80,0,21-30,3,71-80,5
26725,6,22,3,1,2,1,36,1,9,0,71,0,31-40,4,71-80,5
26726,2,26,2,2,3,1,31,5,5,0,57,0,31-40,4,21-30,2
26727,1,32,2,1,2,1,30,3,4,0,51,1,21-30,3,21-30,2
26728,1,2,2,2,3,1,36,3,7,0,46,0,31-40,4,10-20,1
26729,4,29,2,1,2,1,28,3,1,0,86,0,21-30,3,above 80,6
26730,8,28,2,1,3,1,28,4,6,0,51,0,21-30,3,21-30,2
26731,6,22,3,1,2,2,33,1,5,0,68,0,31-40,4,61-70,4
26732,2,26,2,1,2,1,38,3,4,0,57,0,31-40,4,21-30,2
26733,2,16,2,1,3,2,31,5,2,0,58,0,31-40,4,21-30,2
26734,1,25,3,1,2,1,35,3,8,0,52,0,31-40,4,21-30,2
26735,2,13,2,1,2,1,36,3,9,0,62,0,31-40,4,61-70,4
26736,2,9,2,1,3,1,30,3,1,0,57,0,21-30,3,21-30,2
26737,1,2,2,2,3,4,24,3,2,0,46,0,21-30,3,10-20,1
26738,1,15,2,1,2,1,45,3,5,0,52,0,41-50,5,21-30,2
26739,4,22,2,2,3,2,34,3,5,0,78,0,31-40,4,71-80,5
26740,1,25,2,2,3,1,31,5,5,0,46,0,31-40,4,10-20,1
26741,5,26,2,1,2,1,30,4,3,0,85,0,21-30,3,above 80,6
26742,6,7,3,2,3,1,36,2,8,0,68,0,31-40,4,61-70,4
26743,1,15,2,1,3,1,26,5,2,0,47,0,21-30,3,10-20,1
26744,7,11,2,1,3,1,28,3,2,0,58,0,21-30,3,21-30,2
26745,1,7,2,1,3,2,47,1,15,0,52,0,41-50,5,21-30,2
26746,6,26,2,2,3,1,33,3,7,0,66,0,31-40,4,61-70,4
26747,6,22,2,1,2,1,30,5,4,0,70,0,21-30,3,61-70,4
26748,3,13,2,2,3,1,29,3,1,0,82,0,21-30,3,above 80,6
26749,3,2,2,1,3,2,25,3,1,0,79,0,21-30,3,71-80,5
26750,2,2,2,1,2,2,35,3,3,0,58,0,31-40,4,21-30,2
26751,2,13,3,1,3,1,30,3,5,0,52,0,21-30,3,21-30,2
26752,8,2,2,1,3,1,48,3,13,0,52,0,41-50,5,21-30,2
26753,3,26,2,1,1,1,29,4,5,0,80,0,21-30,3,71-80,5
26754,4,29,2,1,2,1,27,3,1,0,83,0,21-30,3,above 80,6
26755,1,15,2,1,3,1,34,5,8,0,51,0,31-40,4,21-30,2
26756,2,2,2,1,3,1,31,4,7,0,60,0,31-40,4,above 80,6
26757,1,1,3,1,2,1,39,3,8,0,52,0,31-40,4,21-30,2
26758,1,22,2,2,3,1,37,1,10,0,46,0,31-40,4,10-20,1
26759,4,2,2,1,3,3,25,5,2,0,85,0,21-30,3,above 80,6
26760,2,22,3,2,2,1,52,5,19,0,54,0,51-60,6,21-30,2
26761,2,27,2,1,3,1,35,5,5,0,59,0,31-40,4,21-30,2
26762,6,26,2,2,3,1,49,2,6,0,70,0,41-50,5,61-70,4
26763,2,27,2,1,3,1,33,2,4,0,60,0,31-40,4,21-30,2
26764,2,2,2,1,3,1,27,5,4,0,62,0,21-30,3,61-70,4
26765,2,31,2,2,3,1,39,5,8,0,58,0,31-40,4,21-30,2
26766,3,17,2,1,3,1,27,3,1,0,80,1,21-30,3,71-80,5
26767,1,7,2,2,3,1,25,3,1,0,47,0,21-30,3,10-20,1
26768,1,1,2,2,2,1,31,3,4,0,52,0,31-40,4,21-30,2
26769,3,2,2,1,3,2,35,3,9,0,80,0,31-40,4,71-80,5
26770,7,2,2,1,3,1,37,3,4,0,56,0,31-40,4,21-30,2
26771,1,22,3,1,2,1,43,3,3,0,50,0,41-50,5,10-20,1
26772,4,22,2,1,2,1,27,4,4,0,86,0,21-30,3,above 80,6
26773,4,22,2,2,2,1,28,5,5,0,84,0,21-30,3,above 80,6
26774,7,22,3,1,3,1,36,3,9,0,57,0,31-40,4,21-30,2
26775,3,5,3,1,2,1,36,3,7,0,80,0,31-40,4,71-80,5
26776,2,2,2,1,2,1,36,5,8,0,57,0,31-40,4,21-30,2
26777,2,2,3,2,3,2,37,4,2,0,59,0,31-40,4,21-30,2
26778,1,22,3,1,2,2,34,2,7,1,52,0,31-40,4,21-30,2
26779,1,2,2,1,2,1,48,5,13,0,53,0,41-50,5,21-30,2
26780,2,13,3,2,3,1,36,3,10,0,60,0,31-40,4,above 80,6
26781,1,29,2,1,2,3,31,3,5,0,50,0,31-40,4,10-20,1
26782,2,7,2,1,3,1,47,3,6,0,58,0,41-50,5,21-30,2
26783,2,22,2,2,2,1,50,3,6,0,60,0,41-50,5,21-30,2
26784,4,7,2,1,2,1,39,1,10,0,84,0,31-40,4,above 80,6
26785,1,29,3,2,3,1,31,1,5,0,51,0,31-40,4,21-30,2
26786,6,2,2,2,3,1,42,4,5,0,72,0,41-50,5,71-80,5
26787,1,22,2,1,1,1,31,5,4,0,51,0,31-40,4,21-30,2
26788,4,22,2,1,3,1,29,1,2,0,89,0,21-30,3,above 80,6
26789,2,19,2,2,3,1,35,2,9,0,59,0,31-40,4,21-30,2
26790,3,7,2,1,1,1,27,5,2,0,80,1,21-30,3,71-80,5
26791,8,2,2,1,3,1,27,4,4,0,51,0,21-30,3,21-30,2
26792,6,2,2,2,3,1,38,4,10,0,83,1,31-40,4,above 80,6
26793,1,27,2,1,3,1,31,4,4,0,50,0,31-40,4,10-20,1
26794,1,23,2,1,2,1,28,5,2,0,52,0,21-30,3,21-30,2
26795,1,4,2,1,2,1,35,3,5,0,53,0,31-40,4,21-30,2
26796,1,15,2,1,3,1,27,3,1,1,50,0,21-30,3,10-20,1
26797,2,21,2,1,3,1,35,3,7,0,62,0,31-40,4,61-70,4
26798,3,7,3,2,2,1,36,5,9,0,80,0,31-40,4,71-80,5
26799,2,22,2,1,3,2,29,3,1,0,60,0,21-30,3,above 80,6
26800,2,2,2,2,2,2,35,3,1,0,62,0,31-40,4,61-70,4
26801,3,13,3,2,3,1,47,3,7,0,82,0,41-50,5,above 80,6
26802,1,31,2,1,2,1,37,2,4,0,50,0,31-40,4,10-20,1
26803,1,13,2,1,3,3,41,3,6,0,51,0,41-50,5,21-30,2
26804,2,2,2,2,2,1,50,5,3,0,59,0,41-50,5,21-30,2
26805,1,31,3,1,2,1,34,5,8,0,47,0,31-40,4,10-20,1
26806,4,13,2,1,2,1,29,4,4,0,87,0,21-30,3,above 80,6
26807,4,31,2,2,3,1,27,4,4,0,87,0,21-30,3,above 80,6
26808,2,2,3,2,2,1,45,5,17,0,60,0,41-50,5,21-30,2
26809,1,28,2,1,2,1,25,1,2,0,51,0,21-30,3,21-30,2
26810,1,22,2,2,3,1,32,2,7,0,53,0,31-40,4,21-30,2
26811,3,23,3,2,2,1,37,2,2,0,81,0,31-40,4,above 80,6
26812,2,15,2,1,3,1,35,2,6,0,58,0,31-40,4,21-30,2
26813,4,22,2,1,2,3,26,3,2,0,84,0,21-30,3,above 80,6
26814,6,19,2,1,2,1,35,3,8,0,66,0,31-40,4,61-70,4
26815,6,31,2,1,3,1,28,3,3,0,71,0,21-30,3,71-80,5
26816,1,28,2,2,2,2,29,3,7,0,47,0,21-30,3,10-20,1
26817,1,22,2,1,3,4,27,3,1,0,52,0,21-30,3,21-30,2
26818,2,14,2,1,3,1,39,5,7,0,63,0,31-40,4,61-70,4
26819,6,2,3,1,3,2,49,3,12,0,69,0,41-50,5,61-70,4
26820,8,23,3,1,3,1,35,3,4,0,47,0,31-40,4,10-20,1
26821,2,2,2,2,3,1,33,5,8,0,76,1,31-40,4,71-80,5
26822,1,2,2,1,2,1,43,4,6,0,64,1,41-50,5,61-70,4
26823,7,7,2,1,3,1,30,3,1,0,65,0,21-30,3,61-70,4
26824,4,29,2,1,3,1,40,5,6,0,86,0,31-40,4,above 80,6
26825,1,2,2,1,3,1,28,3,2,1,48,0,21-30,3,10-20,1
26826,2,14,3,2,3,1,43,5,6,0,56,0,41-50,5,21-30,2
26827,9,2,2,1,3,1,46,5,11,0,62,0,41-50,5,61-70,4
26828,1,29,2,2,3,1,32,3,5,0,49,0,31-40,4,10-20,1
26829,3,22,1,1,2,4,24,3,1,0,84,0,21-30,3,above 80,6
26830,3,2,2,1,2,1,25,3,2,0,82,0,21-30,3,above 80,6
26831,1,32,2,1,2,1,31,1,10,0,48,0,31-40,4,10-20,1
26832,1,22,2,1,3,1,27,5,3,0,47,0,21-30,3,10-20,1
26833,3,22,3,1,3,1,32,4,6,0,81,0,31-40,4,above 80,6
26834,8,11,2,2,2,1,26,4,3,0,47,0,21-30,3,10-20,1
26835,7,10,2,1,3,1,30,3,1,0,59,0,21-30,3,21-30,2
26836,3,7,2,1,3,2,29,5,2,0,84,0,21-30,3,above 80,6
26837,2,15,3,1,3,1,47,5,6,0,60,0,41-50,5,21-30,2
26838,3,33,2,1,2,1,26,2,3,0,81,0,21-30,3,above 80,6
26839,3,5,2,1,3,2,30,3,3,0,80,0,21-30,3,71-80,5
26840,2,22,2,2,3,2,26,3,1,0,56,0,21-30,3,21-30,2
26841,4,2,2,1,3,1,33,3,7,0,85,0,31-40,4,above 80,6
26842,4,26,2,1,3,1,40,4,6,0,84,0,31-40,4,above 80,6
26843,8,2,3,1,2,1,46,3,18,0,60,0,41-50,5,above 80,6
26844,2,23,3,1,3,1,39,3,7,0,65,0,31-40,4,61-70,4
26845,1,5,2,1,2,3,26,4,2,0,60,0,21-30,3,above 80,6
26846,3,23,2,1,2,1,30,5,4,0,84,1,21-30,3,above 80,6
26847,7,2,2,1,3,1,31,3,7,0,52,0,31-40,4,21-30,2
26848,1,15,2,1,3,1,38,2,4,0,49,0,31-40,4,10-20,1
26849,1,26,2,2,2,1,33,3,5,0,43,0,31-40,4,10-20,1
26850,1,5,2,1,3,2,32,4,5,0,46,0,31-40,4,10-20,1
26851,1,17,3,1,3,1,43,2,9,0,51,0,41-50,5,21-30,2
26852,6,29,2,2,2,1,32,3,7,0,67,0,31-40,4,61-70,4
26853,7,13,3,1,2,1,33,3,7,0,60,0,31-40,4,21-30,2
26854,3,2,3,1,3,1,55,5,15,0,88,1,51-60,6,above 80,6
26855,6,12,2,1,3,1,28,1,3,0,71,0,21-30,3,71-80,5
26856,4,2,2,1,3,1,33,3,10,0,85,1,31-40,4,above 80,6
26857,2,7,2,1,3,1,39,4,6,0,58,0,31-40,4,21-30,2
26858,7,6,2,1,3,1,27,3,1,0,63,0,21-30,3,61-70,4
26859,1,6,2,1,3,1,32,4,4,1,94,1,31-40,4,above 80,6
26860,1,14,2,1,2,1,41,1,3,0,48,0,41-50,5,10-20,1
26861,1,9,2,1,2,1,31,2,5,0,47,0,31-40,4,10-20,1
26862,1,2,3,1,3,1,37,4,9,0,50,0,31-40,4,10-20,1
26863,3,2,2,2,2,1,48,3,2,0,79,0,41-50,5,71-80,5
26864,6,30,2,1,3,1,30,3,2,0,73,0,21-30,3,71-80,5
26865,6,24,3,1,2,2,32,3,3,0,66,0,31-40,4,61-70,4
26866,4,15,2,1,3,1,32,3,4,0,82,0,31-40,4,above 80,6
26867,2,15,3,2,3,1,34,3,3,0,65,1,31-40,4,61-70,4
26868,2,4,2,1,3,1,30,5,3,0,67,1,21-30,3,61-70,4
26869,2,12,2,1,3,2,32,4,6,0,56,0,31-40,4,21-30,2
26870,3,27,3,1,3,1,37,4,5,0,77,0,31-40,4,71-80,5
26871,4,30,2,1,2,1,29,3,6,0,82,0,21-30,3,above 80,6
26872,2,31,2,1,3,1,25,3,1,0,59,0,21-30,3,21-30,2
26873,6,26,3,1,3,2,44,4,18,0,71,0,41-50,5,71-80,5
26874,4,20,2,1,2,1,26,5,2,0,81,0,21-30,3,above 80,6
26875,7,27,2,1,2,1,36,3,3,0,60,0,31-40,4,above 80,6
26876,1,1,2,1,2,1,36,1,9,0,47,0,31-40,4,10-20,1
26877,9,12,2,2,3,1,25,5,2,0,56,1,21-30,3,21-30,2
26878,7,27,2,1,3,1,27,3,4,0,58,0,21-30,3,21-30,2
26879,3,7,2,1,3,1,32,5,5,0,85,1,31-40,4,above 80,6
26880,6,31,2,2,3,3,26,3,3,0,70,0,21-30,3,61-70,4
26881,1,29,2,1,2,1,31,3,7,0,51,0,31-40,4,21-30,2
26882,1,22,2,1,3,2,42,3,14,0,51,0,41-50,5,21-30,2
26883,1,2,2,1,3,1,49,4,20,0,48,0,41-50,5,10-20,1
26884,2,21,2,2,2,1,36,3,4,0,57,0,31-40,4,21-30,2
26885,6,7,2,1,3,1,32,5,3,0,66,0,31-40,4,61-70,4
26886,1,23,2,1,2,1,29,4,2,1,51,0,21-30,3,21-30,2
26887,1,14,2,1,3,2,35,1,3,0,49,0,31-40,4,10-20,1
26888,1,1,2,2,3,1,27,3,1,0,49,0,21-30,3,10-20,1
26889,7,29,2,1,2,1,30,3,2,0,57,0,21-30,3,21-30,2
26890,3,16,2,1,2,1,29,1,2,0,83,0,21-30,3,above 80,6
26891,4,2,2,1,3,2,25,3,1,0,86,0,21-30,3,above 80,6
26892,4,6,2,1,3,1,33,5,4,0,83,0,31-40,4,above 80,6
26893,1,27,3,1,3,4,36,1,4,0,52,0,31-40,4,21-30,2
26894,2,2,3,2,3,1,60,2,10,0,59,0,51-60,6,21-30,2
26895,2,22,2,2,3,1,39,3,13,0,60,0,31-40,4,21-30,2
26896,3,2,2,1,3,1,46,5,4,0,83,1,41-50,5,above 80,6
26897,3,2,2,2,3,1,49,3,11,0,83,1,41-50,5,above 80,6
26898,5,7,3,1,2,2,39,5,10,0,86,0,31-40,4,above 80,6
26899,1,2,3,2,2,1,40,1,9,0,50,0,31-40,4,10-20,1
26900,7,2,2,1,3,1,25,3,1,0,52,0,21-30,3,21-30,2
26901,2,23,2,2,2,1,32,3,5,0,65,0,31-40,4,61-70,4
26902,6,34,2,1,3,1,29,3,1,0,74,0,21-30,3,71-80,5
26903,3,23,2,1,2,1,30,1,4,0,78,0,21-30,3,71-80,5
26904,4,2,3,1,3,1,51,3,6,0,86,1,51-60,6,above 80,6
26905,1,29,3,1,3,1,33,3,10,0,48,0,31-40,4,10-20,1
26906,1,4,2,1,2,2,45,1,20,0,49,0,41-50,5,10-20,1
26907,1,6,2,1,3,1,25,3,1,0,60,0,21-30,3,above 80,6
26908,1,16,3,1,2,1,37,4,6,0,47,1,31-40,4,10-20,1
26909,7,30,2,1,2,2,27,3,1,0,57,0,21-30,3,21-30,2
26910,1,2,2,1,2,1,38,5,6,0,46,0,31-40,4,10-20,1
26911,3,5,3,2,3,1,36,3,8,0,79,0,31-40,4,71-80,5
26912,2,2,2,1,3,1,27,1,4,0,62,0,21-30,3,61-70,4
26913,2,15,2,2,2,1,31,4,7,0,63,0,31-40,4,61-70,4
26914,1,2,2,1,2,1,33,5,5,0,50,0,31-40,4,10-20,1
26915,1,24,3,1,3,1,30,1,5,0,54,0,21-30,3,21-30,2
26916,6,12,3,2,3,1,39,3,2,0,73,0,31-40,4,71-80,5
26917,3,15,2,1,2,1,29,4,3,0,79,0,21-30,3,71-80,5
26918,3,2,2,2,3,2,22,3,1,0,79,0,21-30,3,71-80,5
26919,2,15,2,2,3,1,39,3,10,0,56,0,31-40,4,21-30,2
26920,3,2,2,1,2,1,28,3,1,0,81,0,21-30,3,above 80,6
26921,2,23,2,2,2,1,39,3,9,0,59,0,31-40,4,21-30,2
26922,8,26,2,1,2,1,26,4,4,0,50,0,21-30,3,10-20,1
26923,2,3,3,2,3,1,32,5,3,0,57,0,31-40,4,21-30,2
26924,3,22,2,2,2,3,29,4,8,0,79,0,21-30,3,71-80,5
26925,6,2,2,1,2,1,31,5,7,0,71,0,31-40,4,71-80,5
26926,2,22,2,2,3,1,39,3,4,0,56,0,31-40,4,21-30,2
26927,8,2,3,2,1,1,37,3,8,0,46,0,31-40,4,10-20,1
26928,7,2,3,2,3,1,35,3,5,0,63,0,31-40,4,61-70,4
26929,2,27,2,1,3,1,26,2,3,0,60,0,21-30,3,above 80,6
26930,9,2,2,2,3,1,30,3,1,0,60,0,21-30,3,21-30,2
26931,6,26,2,2,2,1,32,3,7,0,73,0,31-40,4,71-80,5
26932,1,31,2,1,3,1,28,1,2,0,51,0,21-30,3,21-30,2
26933,6,28,3,1,3,3,30,3,3,0,71,0,21-30,3,71-80,5
26934,3,13,3,2,3,1,35,3,4,0,78,0,31-40,4,71-80,5
26936,1,28,3,1,3,1,33,3,7,0,49,0,31-40,4,10-20,1
26937,3,26,3,2,3,1,33,1,7,0,77,0,31-40,4,71-80,5
26938,1,2,2,1,3,1,59,3,17,0,50,0,51-60,6,10-20,1
26939,1,2,2,1,2,1,59,1,6,0,47,0,51-60,6,10-20,1
26940,1,8,2,1,3,1,32,2,5,0,47,0,31-40,4,10-20,1
26941,1,31,2,1,2,2,26,3,3,0,49,0,21-30,3,10-20,1
26942,4,2,2,1,2,1,31,4,7,0,81,0,31-40,4,above 80,6
26943,9,15,2,1,3,1,35,3,4,0,63,0,31-40,4,61-70,4
26944,6,7,2,1,3,1,33,1,2,0,71,0,31-40,4,71-80,5
26945,2,22,2,1,3,1,28,5,4,0,58,0,21-30,3,21-30,2
26946,7,4,3,1,3,1,33,3,3,0,59,0,31-40,4,21-30,2
26947,1,33,2,1,3,1,40,2,3,0,52,0,31-40,4,21-30,2
26948,1,1,2,1,3,2,32,3,2,0,46,0,31-40,4,10-20,1
26949,1,12,2,2,2,2,27,4,2,0,49,0,21-30,3,10-20,1
26950,2,7,3,2,3,1,41,5,6,0,67,1,41-50,5,61-70,4
26951,1,3,3,1,3,1,31,3,4,0,50,0,31-40,4,10-20,1
26952,1,15,2,1,2,1,42,3,2,0,51,0,41-50,5,21-30,2
26953,1,7,2,1,2,1,34,5,3,0,53,0,31-40,4,21-30,2
26954,4,24,2,1,2,2,35,3,4,0,82,0,31-40,4,above 80,6
26955,3,2,2,2,3,1,30,1,3,0,76,0,21-30,3,71-80,5
26956,7,2,2,1,3,1,32,2,6,0,57,0,31-40,4,21-30,2
26957,4,2,2,1,2,2,29,4,4,0,89,0,21-30,3,above 80,6
26958,2,15,2,1,2,1,46,3,5,0,65,0,41-50,5,61-70,4
26959,3,4,2,1,3,1,27,3,1,0,79,0,21-30,3,71-80,5
26960,1,25,2,1,3,1,31,3,4,0,50,1,31-40,4,10-20,1
26961,2,8,2,2,3,1,27,4,2,0,59,0,21-30,3,21-30,2
26962,2,13,2,1,2,1,35,1,7,0,62,0,31-40,4,61-70,4
26963,6,12,2,1,3,2,31,3,4,0,67,0,31-40,4,61-70,4
26964,1,28,2,1,3,1,27,5,3,0,50,0,21-30,3,10-20,1
26965,6,2,2,1,3,1,32,4,7,0,89,1,31-40,4,above 80,6
26966,4,11,2,1,2,1,34,4,7,0,91,0,31-40,4,above 80,6
26967,5,2,3,1,2,1,38,3,10,0,82,0,31-40,4,above 80,6
26968,6,15,2,1,3,1,44,3,15,0,71,0,41-50,5,71-80,5
26969,8,2,2,1,3,1,28,4,3,0,47,0,21-30,3,10-20,1
26970,2,26,2,1,3,3,31,4,8,0,52,0,31-40,4,21-30,2
26971,2,2,2,1,2,1,50,5,9,0,59,0,41-50,5,21-30,2
26972,2,16,3,2,3,1,51,4,3,0,64,0,51-60,6,61-70,4
26973,7,11,2,1,2,1,27,5,4,0,74,1,21-30,3,71-80,5
26974,3,17,2,2,2,1,26,3,1,0,81,0,21-30,3,above 80,6
26975,2,13,2,2,2,1,32,4,6,0,56,0,31-40,4,21-30,2
26976,1,29,2,1,2,1,34,3,5,0,44,0,31-40,4,10-20,1
26977,2,13,2,1,3,1,34,2,7,0,59,0,31-40,4,21-30,2
26979,1,7,2,1,3,1,42,5,4,0,51,0,41-50,5,21-30,2
26980,8,27,2,2,2,1,29,5,6,0,52,0,21-30,3,21-30,2
26981,2,16,2,1,2,1,31,3,6,0,59,0,31-40,4,21-30,2
26982,7,7,2,1,3,3,32,1,6,0,65,0,31-40,4,61-70,4
26983,3,16,2,2,3,2,29,5,3,0,79,0,21-30,3,71-80,5
26984,6,2,3,1,2,1,43,3,5,0,68,0,41-50,5,61-70,4
26985,1,22,2,1,2,2,41,1,11,0,49,0,41-50,5,10-20,1
26986,1,5,2,1,3,2,39,3,7,0,49,0,31-40,4,10-20,1
26987,2,15,2,1,3,1,33,3,7,0,56,0,31-40,4,21-30,2
26988,8,2,2,2,3,1,40,2,5,0,50,0,31-40,4,10-20,1
26989,6,2,2,1,2,1,31,2,5,0,73,0,31-40,4,71-80,5
26990,1,23,2,1,3,1,33,4,4,0,50,0,31-40,4,10-20,1
26991,2,2,2,1,2,1,51,3,20,0,58,0,51-60,6,21-30,2
26992,2,22,3,1,3,1,45,3,5,0,60,0,41-50,5,above 80,6
26993,1,13,2,1,2,1,25,3,2,0,50,0,21-30,3,10-20,1
26995,7,2,2,2,3,2,35,1,7,1,64,0,31-40,4,61-70,4
26996,1,15,3,1,2,1,33,2,7,0,50,0,31-40,4,10-20,1
26997,6,2,2,1,2,1,39,5,10,0,75,0,31-40,4,71-80,5
26998,2,31,2,1,3,2,28,3,1,0,59,0,21-30,3,21-30,2
26999,4,2,2,1,2,1,30,5,6,0,85,0,21-30,3,above 80,6
27000,1,2,2,2,2,1,27,5,3,0,53,0,21-30,3,21-30,2
27001,6,2,3,1,2,1,48,3,8,0,71,0,41-50,5,71-80,5
27002,6,19,3,1,3,1,52,5,11,0,70,1,51-60,6,61-70,4
27003,1,2,2,1,3,1,21,5,2,0,60,0,21-30,3,above 80,6
27004,2,2,2,2,2,1,49,3,5,0,60,0,41-50,5,21-30,2
27005,1,2,2,1,2,2,32,3,2,0,47,0,31-40,4,10-20,1
27006,3,7,1,1,3,1,24,4,2,0,82,0,21-30,3,above 80,6
27007,2,22,2,2,3,2,38,4,5,1,60,0,31-40,4,21-30,2
27008,1,9,2,1,2,1,24,3,1,0,50,0,21-30,3,10-20,1
27009,4,2,2,1,3,1,52,2,17,0,85,0,51-60,6,above 80,6
27010,1,2,2,1,1,1,32,5,3,0,55,0,31-40,4,21-30,2
27011,1,2,3,1,3,1,38,3,11,0,52,0,31-40,4,21-30,2
27012,1,15,2,2,3,1,38,3,5,0,51,0,31-40,4,21-30,2
27013,2,1,3,1,2,1,38,3,7,0,62,0,31-40,4,61-70,4
27014,2,27,3,2,3,1,40,4,9,0,58,0,31-40,4,21-30,2
27015,1,9,2,1,3,1,33,3,4,0,49,0,31-40,4,10-20,1
27016,7,2,2,1,2,2,32,3,7,0,60,0,31-40,4,21-30,2
27017,3,33,2,1,3,1,27,4,3,0,83,0,21-30,3,above 80,6
27018,2,15,3,1,3,1,40,4,11,0,57,0,31-40,4,21-30,2
